trip_id,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
T01689,Metro,Station_40,Station_20,6.0,Cloudy,33.52,55.66,20.09,1.64,Festival,0
T01690,Train,Station_19,Station_46,10.0,Storm,19.3,52.28,45.28,24.57,No Event,0
T01691,Train,Station_39,Station_3,2.0,Cloudy,22.6,45.49,15.78,2.44,Parade,0
T01692,Metro,Station_28,Station_12,6.0,Snow,5.100000000000001,51.65,16.91,14.879999999999999,No Event,0
T01693,Tram,Station_17,Station_40,-3.0,Clear,24.47,62.0,8.86,2.33,No Event,0
T01694,Bus,Station_6,Station_2,46.0,Storm,13.55,52.77,48.2,26.03,No Event,0
T01695,Metro,Station_19,Station_36,-2.0,Clear,,57.3,19.27,2.08,Concert,0
T01696,Bus,Station_38,Station_14,-7.0,Cloudy,19.72,55.24,11.36,1.58,No Event,0
T01697,Tram,Station_28,Station_16,1.0,Clear,36.68,54.92,9.96,2.29,No Event,0
T01698,Bus,Station_2,Station_19,11.0,Cloudy,18.66,52.58,20.65,1.73,No Event,0
T01699,Metro,Station_38,Station_34,2.0,Cloudy,20.95,50.26,13.93,1.55,Concert,0
T01700,Bus,Station_37,Station_44,2.0,Clear,22.28,55.63,7.98,1.83,No Event,0
T01701,Train,Station_4,Station_46,-7.0,Cloudy,25.14,50.04,12.88,2.1,No Event,0
T01702,Tram,Station_22,Station_6,18.0,Snow,2.5500000000000007,45.64,2.39,15.08,Festival,0
T01703,Tram,Station_26,Station_13,22.0,Rain,26.3,58.82,14.59,8.6,Concert,0
T01704,Tram,Station_49,Station_36,-8.0,Clear,20.76,61.06,15.85,1.1,No Event,0
T01705,Metro,Station_43,Station_22,5.0,Rain,15.07,51.88,11.95,4.55,No Event,0
T01706,Tram,Station_36,Station_18,-1.0,Clear,21.39,48.44,13.96,,Sports,0
T01707,Train,Station_13,Station_12,1.0,Cloudy,17.61,56.24,11.63,1.73,No Event,0
T01708,Metro,Station_32,Station_30,2.0,Cloudy,30.85,54.08,9.81,2.08,Sports,0
T01709,Train,Station_17,Station_40,15.0,Storm,13.809999999999999,39.85,31.85,26.74,No Event,0
T01710,Bus,Station_41,Station_7,26.0,Snow,3.3999999999999986,46.01,13.38,16.22,No Event,0
T01711,Bus,Station_36,Station_32,8.0,Storm,12.829999999999998,56.17,39.06,9.379999999999999,No Event,0
T01712,Bus,Station_46,Station_48,4.0,Rain,9.16,54.77,12.74,11.23,Parade,0
T01713,Bus,Station_19,Station_19,-7.0,Cloudy,22.73,42.64,9.17,2.17,Festival,0
T01714,Train,Station_35,Station_6,12.0,Storm,9.8,36.53,45.7,25.490000000000002,Festival,0
T01715,Metro,Station_46,Station_20,-5.0,Cloudy,22.26,48.79,,1.9,No Event,0
T01716,Metro,Station_40,Station_27,-5.0,Clear,25.5,61.15,18.4,1.73,Protest,0
T01717,Tram,Station_28,Station_43,13.0,Storm,9.46,63.9,58.620000000000005,18.17,No Event,0
T01718,Train,Station_1,Station_37,2.0,Rain,25.79,52.39,10.8,6.67,Sports,0
T01719,Bus,Station_42,Station_48,12.0,Storm,7.129999999999999,55.02,38.53,14.98,No Event,0
T01720,Train,Station_18,Station_7,3.0,Cloudy,23.76,48.31,16.51,1.95,Sports,0
T01721,Tram,Station_48,Station_5,5.0,Fog,22.31,45.75,15.14,1.58,Festival,0
T01722,Tram,Station_40,Station_11,-8.0,Fog,25.99,59.56,11.87,1.83,No Event,0
T01723,Train,Station_33,Station_15,4.0,Snow,-4.300000000000001,48.07,24.83,13.93,No Event,0
T01724,Train,Station_12,Station_3,1.0,Cloudy,18.46,53.87,16.17,2.19,No Event,0
T01725,Train,Station_8,Station_5,6.0,Clear,28.96,50.43,8.26,1.8,No Event,0
T01726,Metro,Station_24,Station_23,13.0,Storm,3.5700000000000003,45.3,38.82,31.96,No Event,0
T01727,Bus,Station_16,Station_37,16.0,Fog,20.94,54.57,18.67,1.91,Protest,0
T01728,Train,Station_50,Station_9,1.0,Clear,26.19,50.16,15.08,1.7,No Event,0
T01729,Train,Station_4,Station_15,-1.0,Cloudy,25.0,48.77,9.18,2.06,Concert,0
T01730,Train,Station_38,Station_3,-9.0,Clear,,62.36,8.54,,No Event,0
T01731,Tram,Station_44,Station_29,1.0,Cloudy,,56.48,15.01,1.84,No Event,0
T01732,Tram,Station_27,Station_6,10.0,Snow,-2.7300000000000004,61.45,18.89,12.81,No Event,0
T01733,Metro,Station_9,Station_17,23.0,Storm,12.96,59.14,29.990000000000002,27.25,No Event,0
T01734,Bus,Station_47,Station_26,18.0,Clear,16.0,57.74,12.87,2.38,Concert,0
T01735,Metro,Station_16,Station_21,9.0,Storm,12.84,49.2,49.43,21.59,No Event,0
T01736,Bus,Station_12,Station_8,-4.0,Clear,22.61,47.23,13.03,1.94,Sports,0
T01737,Tram,Station_31,Station_21,-1.0,Cloudy,21.47,,16.51,2.1,No Event,0
T01738,Tram,Station_24,Station_11,3.0,Cloudy,29.23,43.64,11.26,1.82,Parade,0
T01739,Tram,Station_14,Station_38,-3.0,Clear,26.75,57.24,14.49,,Protest,0
T01740,Metro,Station_45,Station_8,10.0,Snow,-0.9899999999999984,49.41,13.64,15.77,No Event,1
T01741,Train,Station_25,Station_42,-2.0,Cloudy,20.21,65.74,,1.94,No Event,1
T01742,Train,Station_34,Station_24,10.0,Rain,14.41,57.94,15.9,10.18,No Event,1
T01743,Tram,Station_3,Station_35,18.0,Rain,5.26,52.49,25.9,1.61,Sports,1
T01744,Train,Station_24,Station_14,4.0,Storm,29.97,58.6,38.35,31.36,No Event,0
T01745,Train,Station_42,Station_14,3.0,Rain,19.79,44.78,19.46,8.92,Sports,0
T01746,Metro,Station_9,Station_10,6.0,Rain,28.22,53.29,15.44,11.08,No Event,0
T01747,Bus,Station_26,Station_12,18.0,Snow,9.010000000000002,42.59,11.74,12.92,No Event,0
T01748,Tram,Station_20,Station_38,5.0,Snow,8.55,51.35,15.57,13.11,No Event,0
T01749,Tram,Station_40,Station_44,-1.0,Fog,24.09,52.31,20.4,2.01,No Event,0
T01750,Metro,Station_10,Station_46,8.0,Fog,26.65,47.48,8.88,1.65,Concert,0
T01751,Metro,Station_19,Station_34,9.0,Snow,3.9499999999999993,50.51,12.15,16.25,No Event,0
T01752,Train,Station_3,Station_41,7.0,Fog,27.86,54.09,14.04,1.85,Festival,0
T01753,Tram,Station_24,Station_10,15.0,Snow,11.57,53.43,15.29,15.29,Sports,0
T01754,Bus,Station_5,Station_17,4.0,Fog,23.89,53.5,21.08,1.85,No Event,0
T01755,Metro,Station_3,Station_17,-2.0,Cloudy,21.5,55.19,11.39,1.45,No Event,0
T01756,Bus,Station_27,Station_3,17.0,Snow,2.5700000000000003,38.42,15.67,13.79,No Event,0
T01757,Bus,Station_16,Station_31,10.0,Storm,9.89,60.26,48.47,23.18,Sports,0
T01758,Tram,Station_49,Station_1,19.0,Storm,21.02,57.4,33.5,23.85,No Event,0
T01759,Tram,Station_15,Station_12,9.0,Snow,4.16,52.33,20.44,14.54,No Event,0
T01760,Metro,Station_35,Station_39,2.0,Rain,22.44,47.39,22.12,5.16,No Event,0
T01761,Tram,Station_12,Station_4,-2.0,Storm,19.33,52.94,49.07,18.13,No Event,0
T01762,Tram,Station_41,Station_42,10.0,Rain,16.1,50.66,18.27,7.46,Parade,0
T01763,Tram,Station_44,Station_13,35.0,Storm,16.22,59.44,46.89,11.129999999999999,Festival,0
T01764,Bus,Station_26,Station_34,9.0,Clear,30.29,50.39,18.12,1.83,No Event,0
T01765,Metro,Station_47,Station_42,1.0,Clear,31.55,54.17,21.55,1.98,Sports,0
T01766,Train,Station_34,Station_21,14.0,Snow,7.690000000000001,52.93,15.32,15.0,Festival,0
T01767,Bus,Station_23,Station_22,7.0,Storm,18.5,54.97,33.980000000000004,16.88,No Event,0
T01768,Tram,Station_31,Station_4,0.0,Cloudy,7.82,58.81,16.28,,Sports,0
T01769,Bus,Station_50,Station_18,1.0,Rain,21.03,50.8,15.24,8.120000000000001,No Event,0
T01770,Tram,Station_20,Station_5,24.0,Storm,12.559999999999999,57.9,49.8,17.05,Concert,0
T01771,Tram,Station_12,Station_19,5.0,Snow,-1.9800000000000004,41.67,11.79,14.55,Concert,0
T01772,Bus,Station_23,Station_2,12.0,Rain,20.13,60.67,9.37,4.1,Parade,0
T01773,Metro,Station_4,Station_12,-5.0,Fog,26.06,53.55,15.41,,No Event,0
T01774,Tram,Station_23,Station_17,13.0,Snow,17.4,51.33,16.16,15.77,Sports,0
T01775,Metro,Station_48,Station_10,10.0,Storm,19.47,66.08,53.24,14.43,No Event,0
T01776,Train,Station_48,Station_34,-1.0,Cloudy,19.46,48.28,13.04,2.11,No Event,0
T01777,Tram,Station_1,Station_6,2.0,Fog,22.93,40.12,,,Parade,0
T01778,Metro,Station_25,Station_8,11.0,Snow,4.699999999999999,42.74,9.94,14.89,Sports,0
T01779,Metro,Station_2,Station_11,10.0,Storm,10.149999999999999,53.9,45.16,29.28,No Event,0
T01780,Train,Station_30,Station_12,12.0,Clear,20.49,49.26,8.86,1.7,Concert,1
T01781,Metro,Station_3,Station_9,26.0,Storm,7.719999999999999,58.71,49.29,23.1,No Event,1
T01782,Metro,Station_21,Station_2,8.0,Clear,22.63,58.77,18.47,2.21,No Event,1
T01783,Train,Station_25,Station_8,14.0,Clear,14.14,51.28,17.08,1.77,Sports,1
T01784,Tram,Station_20,Station_11,0.0,Snow,1.9400000000000013,53.96,6.13,15.54,No Event,0
T01785,Metro,Station_49,Station_36,12.0,Storm,12.41,51.86,47.38,25.86,No Event,0
T01786,Metro,Station_22,Station_10,22.0,Storm,9.32,55.61,34.2,19.17,Concert,0
T01787,Metro,Station_21,Station_21,-6.0,Clear,28.12,53.79,17.12,2.28,No Event,0
T01788,Bus,Station_33,Station_20,17.0,Rain,37.29,52.19,13.91,3.92,No Event,0
T01789,Train,Station_38,Station_48,2.0,Fog,26.73,52.83,22.52,2.09,No Event,0
T01790,Bus,Station_15,Station_8,2.0,Cloudy,22.55,55.99,8.7,1.54,Festival,0
T01791,Train,Station_46,Station_36,18.0,Storm,5.670000000000002,50.51,52.6,21.27,Festival,0
T01792,Tram,Station_15,Station_29,-4.0,Fog,27.68,49.98,19.74,1.9,No Event,0
T01793,Tram,Station_46,Station_42,-5.0,Fog,24.59,58.06,12.83,2.03,No Event,0
T01794,Metro,Station_25,Station_12,8.0,Rain,14.170000000000002,57.44,23.13,11.32,Concert,0
T01795,Train,Station_21,Station_14,1.0,Fog,22.95,50.52,17.88,,Sports,0
T01796,Tram,Station_24,Station_48,20.0,Storm,10.780000000000001,63.69,43.61,15.08,No Event,0
T01797,Train,Station_5,Station_50,4.0,Snow,7.859999999999999,41.13,10.51,15.17,No Event,0
T01798,Tram,Station_6,Station_21,18.0,Snow,10.41,52.1,15.34,14.03,Parade,0
T01799,Bus,Station_49,Station_22,-17.0,Fog,23.28,46.53,16.11,2.1,No Event,0
T01800,Tram,Station_43,Station_21,8.0,Storm,20.37,49.49,48.489999999999995,24.07,No Event,0
T01801,Bus,Station_48,Station_44,27.0,Storm,22.64,49.46,47.25,,Concert,0
T01802,Tram,Station_44,Station_50,5.0,Clear,29.42,54.38,22.95,2.17,No Event,0
T01803,Metro,Station_47,Station_30,-1.0,Rain,15.32,41.63,16.23,8.22,No Event,0
T01804,Bus,Station_23,Station_39,21.0,Cloudy,21.46,55.09,14.77,2.04,Festival,0
T01805,Tram,Station_4,Station_20,-2.0,Clear,17.85,45.46,16.43,2.62,No Event,0
T01806,Metro,Station_27,Station_24,-3.0,Cloudy,14.25,47.25,14.11,1.61,No Event,0
T01807,Bus,Station_18,Station_23,21.0,Storm,10.120000000000001,50.07,37.86,15.92,No Event,0
T01808,Metro,Station_21,Station_7,17.0,Snow,4.850000000000001,47.85,26.17,14.68,Festival,0
T01809,Train,Station_28,Station_9,-1.0,Clear,27.4,53.68,13.17,1.95,Sports,0
T01810,Train,Station_35,Station_1,4.0,Fog,27.43,53.84,17.38,2.22,No Event,0
T01811,Bus,Station_22,Station_26,7.0,Fog,33.24,48.15,6.94,1.86,Concert,0
T01812,Tram,Station_40,Station_38,-9.0,Cloudy,23.18,47.66,14.34,1.88,No Event,0
T01813,Bus,Station_23,Station_38,13.0,Storm,15.969999999999999,50.24,49.43,,No Event,0
T01814,Metro,Station_3,Station_44,17.0,Snow,5.899999999999999,47.15,15.82,,Concert,0
T01815,Tram,Station_40,Station_22,-3.0,Cloudy,25.37,48.25,14.77,1.78,No Event,0
T01816,Train,Station_50,Station_44,12.0,Snow,10.260000000000002,48.97,16.54,13.85,Parade,0
T01817,Tram,Station_10,Station_10,17.0,Rain,,,13.77,12.0,Concert,0
T01818,Train,Station_25,Station_6,5.0,Snow,7.829999999999998,47.4,15.37,12.84,No Event,0
T01819,Tram,Station_49,Station_17,7.0,Fog,23.94,49.19,9.95,1.81,Concert,0
T01820,Tram,Station_8,Station_50,-1.0,Clear,25.81,54.7,16.96,2.51,No Event,0
T01821,Tram,Station_11,Station_38,10.0,Clear,20.79,55.38,7.89,2.16,Concert,0
T01822,Metro,Station_5,Station_24,-5.0,Clear,26.4,51.82,6.19,1.98,No Event,0
T01823,Metro,Station_45,Station_10,9.0,Snow,12.29,55.2,11.87,15.7,No Event,0
T01824,Bus,Station_37,Station_8,2.0,Fog,38.65,49.13,17.35,1.95,Sports,0
T01825,Bus,Station_45,Station_21,22.0,Snow,12.309999999999999,52.16,22.03,14.629999999999999,Protest,0
T01826,Train,Station_38,Station_6,6.0,Storm,17.27,48.14,35.03,10.68,No Event,0
T01827,Metro,Station_29,Station_21,-1.0,Fog,26.74,49.82,19.76,2.28,No Event,0
T01828,Train,Station_5,Station_39,1.0,Fog,21.19,48.03,21.92,1.74,No Event,0
T01829,Bus,Station_9,Station_24,16.0,Snow,18.409999999999997,43.67,25.91,15.85,No Event,0
T01830,Train,Station_48,Station_33,2.0,Snow,,49.57,25.44,15.04,No Event,0
T01831,Bus,Station_2,Station_18,17.0,Clear,22.93,45.0,17.53,1.92,Sports,0
T01832,Metro,Station_1,Station_28,-2.0,Fog,17.95,46.41,18.19,2.36,No Event,0
T01833,Tram,Station_40,Station_32,2.0,Clear,18.31,49.33,7.2,2.69,Festival,0
T01834,Metro,Station_30,Station_12,11.0,Storm,9.25,53.56,51.03,24.9,No Event,0
T01835,Train,Station_11,Station_48,17.0,Rain,19.24,52.17,13.92,8.17,Festival,0
T01836,Train,Station_28,Station_42,4.0,Clear,,47.86,20.45,2.24,No Event,1
T01837,Metro,Station_44,Station_27,13.0,Snow,-2.369999999999999,47.84,11.99,14.03,Protest,1
T01838,Metro,Station_12,Station_10,-6.0,Cloudy,19.92,50.59,12.85,2.07,No Event,1
T01839,Bus,Station_39,Station_46,23.0,Rain,17.03,52.08,19.34,,Sports,1
T01840,Train,Station_26,Station_42,17.0,Storm,7.510000000000002,48.65,50.519999999999996,18.8,No Event,0
T01841,Train,Station_13,Station_32,6.0,Snow,4.890000000000001,50.71,20.53,15.53,No Event,0
T01842,Metro,Station_8,Station_42,-4.0,Rain,17.4,55.74,16.54,5.27,No Event,0
T01843,Tram,Station_28,Station_26,9.0,Snow,3.1900000000000013,56.61,13.46,14.92,No Event,0
T01844,Train,Station_30,Station_25,6.0,Clear,21.67,51.96,6.04,1.89,Concert,0
T01845,Tram,Station_9,Station_11,15.0,Snow,-1.1099999999999994,41.02,11.21,14.74,No Event,0
T01846,Metro,Station_39,Station_23,28.0,Storm,12.850000000000001,56.96,37.66,16.09,Concert,0
T01847,Metro,Station_31,Station_34,-2.0,Cloudy,13.72,40.73,8.44,2.2,No Event,0
T01848,Bus,Station_21,Station_40,6.0,Clear,,61.61,5.73,2.23,No Event,0
T01849,Train,Station_47,Station_23,-3.0,Clear,29.12,51.32,18.22,1.79,Protest,0
T01850,Tram,Station_34,Station_29,16.0,Storm,8.989999999999998,58.86,46.36,13.85,Sports,0
T01851,Bus,Station_31,Station_31,31.0,Storm,13.760000000000002,47.48,54.12,24.25,No Event,0
T01852,Train,Station_25,Station_7,13.0,Rain,21.89,53.49,21.57,2.7800000000000002,Concert,0
T01853,Bus,Station_12,Station_40,-8.0,Cloudy,17.93,63.13,9.51,,Protest,0
T01854,Metro,Station_1,Station_33,17.0,Snow,6.739999999999998,49.3,13.09,15.07,Festival,0
T01855,Train,Station_22,Station_21,0.0,Rain,23.98,48.85,14.97,9.07,No Event,0
T01856,Bus,Station_40,Station_2,31.0,Snow,-3.9499999999999993,57.83,8.92,15.26,Protest,0
T01857,Bus,Station_37,Station_18,16.0,Snow,-1.1799999999999997,48.37,20.18,13.06,No Event,0
T01858,Tram,Station_47,Station_47,11.0,Snow,10.530000000000001,49.88,17.79,15.26,Sports,0
T01859,Bus,Station_1,Station_33,15.0,Rain,16.18,55.88,18.16,6.57,No Event,0
T01860,Train,Station_1,Station_37,10.0,Clear,25.43,56.63,13.0,1.46,Concert,0
T01861,Train,Station_42,Station_34,11.0,Storm,3.8500000000000014,51.47,34.85,26.36,Concert,0
T01862,Tram,Station_42,Station_20,-13.0,Clear,25.28,47.9,10.31,2.37,No Event,0
T01863,Train,Station_21,Station_35,-3.0,Cloudy,16.04,51.27,7.71,2.58,No Event,0
T01864,Metro,Station_15,Station_50,3.0,Rain,22.52,48.89,15.15,6.99,Sports,0
T01865,Train,Station_17,Station_18,-7.0,Cloudy,28.840000000000003,52.01,,2.25,No Event,0
T01866,Train,Station_22,Station_46,16.0,Storm,18.32,48.71,36.69,18.94,No Event,0
T01867,Bus,Station_38,Station_24,10.0,Storm,17.59,50.57,40.21,19.740000000000002,No Event,0
T01868,Bus,Station_35,Station_8,5.0,Fog,,50.51,22.84,1.54,Concert,0
T01869,Train,Station_45,Station_30,-2.0,Cloudy,18.51,53.41,16.53,1.98,Protest,0
T01870,Tram,Station_16,Station_44,11.0,Clear,21.7,62.41,6.92,1.87,Sports,0
T01871,Bus,Station_8,Station_10,6.0,Cloudy,28.560000000000002,48.95,17.63,2.3,No Event,0
T01872,Tram,Station_47,Station_23,8.0,Rain,15.120000000000001,51.88,21.82,3.92,No Event,0
T01873,Train,Station_17,Station_49,5.0,Storm,7.899999999999999,54.5,35.18,18.14,No Event,0
T01874,Train,Station_17,Station_11,21.0,Storm,10.91,59.72,56.269999999999996,19.29,Parade,0
T01875,Metro,Station_26,Station_2,-1.0,Cloudy,27.38,41.0,16.74,1.58,No Event,0
T01876,Bus,Station_13,Station_26,25.0,Cloudy,27.34,62.62,5.18,1.87,No Event,1
T01877,Train,Station_17,Station_36,16.0,Snow,3.0700000000000003,47.35,19.57,15.83,Concert,1
T01878,Metro,Station_38,Station_33,20.0,Cloudy,23.37,52.71,26.87,2.28,Festival,1
T01879,Bus,Station_17,Station_47,28.0,Snow,-0.16000000000000014,56.34,8.24,15.39,No Event,1
T01880,Train,Station_48,Station_13,12.0,Rain,18.92,54.71,14.81,6.89,No Event,0
T01881,Train,Station_14,Station_40,-6.0,Rain,20.75,48.41,13.69,4.38,No Event,0
T01882,Bus,Station_45,Station_25,-10.0,Clear,22.99,58.14,18.27,1.73,Concert,0
T01883,Bus,Station_6,Station_4,-3.0,Cloudy,19.1,56.96,6.42,1.87,No Event,0
T01884,Bus,Station_35,Station_42,15.0,Clear,12.96,51.85,18.14,1.72,Concert,0
T01885,Train,Station_46,Station_19,-1.0,Fog,19.39,46.07,24.05,2.15,No Event,0
T01886,Train,Station_14,Station_18,-2.0,Rain,20.43,55.44,21.79,4.57,Protest,0
T01887,Metro,Station_47,Station_37,9.0,Storm,4.280000000000001,55.0,35.81,30.07,No Event,0
T01888,Tram,Station_8,Station_30,8.0,Snow,15.149999999999999,45.85,6.74,17.52,No Event,0
T01889,Bus,Station_15,Station_19,-4.0,Fog,30.2,50.73,5.12,1.89,Sports,0
T01890,Train,Station_27,Station_23,20.0,Storm,-3.1799999999999997,42.63,62.379999999999995,15.07,Sports,0
T01891,Train,Station_13,Station_16,0.0,Fog,21.75,59.73,14.19,2.01,Sports,0
T01892,Bus,Station_49,Station_1,-1.0,Clear,13.53,54.48,,2.1,Sports,0
T01893,Tram,Station_31,Station_12,3.0,Clear,27.15,56.57,10.17,1.54,No Event,0
T01894,Bus,Station_35,Station_24,24.0,Snow,3.1499999999999986,51.62,16.66,15.76,No Event,0
T01895,Tram,Station_6,Station_34,3.0,Rain,21.18,56.8,16.86,14.3,No Event,0
T01896,Train,Station_5,Station_8,16.0,Snow,-3.41,45.17,11.53,15.04,Festival,0
T01897,Tram,Station_22,Station_18,12.0,Storm,18.34,51.46,40.230000000000004,26.32,No Event,0
T01898,Metro,Station_49,Station_48,-2.0,Fog,16.26,53.33,15.53,2.07,No Event,0
T01899,Train,Station_23,Station_5,3.0,Snow,12.129999999999999,,17.41,14.99,No Event,0
T01900,Metro,Station_25,Station_26,6.0,Cloudy,24.47,56.47,18.79,1.72,Festival,0
T01901,Bus,Station_34,Station_30,-5.0,Cloudy,23.04,53.67,7.62,2.08,Protest,0
T01902,Bus,Station_26,Station_13,37.0,Rain,24.23,58.93,14.41,11.09,Festival,0
T01903,Bus,Station_47,Station_19,11.0,Snow,-1.870000000000001,47.42,20.11,15.81,No Event,0
T01904,Tram,Station_5,Station_29,23.0,Storm,8.010000000000002,50.53,30.21,12.7,Concert,0
T01905,Train,Station_26,Station_3,-3.0,Cloudy,18.65,55.76,15.54,2.23,No Event,0
T01906,Bus,Station_20,Station_26,11.0,Rain,9.67,52.35,15.63,13.379999999999999,No Event,0
T01907,Bus,Station_6,Station_40,1.0,Snow,-6.66,54.51,16.16,15.32,No Event,0
T01908,Train,Station_6,Station_12,0.0,Rain,24.36,45.66,16.72,11.55,No Event,0
T01909,Bus,Station_50,Station_2,31.0,Storm,12.59,53.57,,25.87,Concert,0
T01910,Metro,Station_18,Station_11,1.0,Cloudy,,59.06,11.31,2.2,Festival,0
T01911,Train,Station_4,Station_44,-9.0,Cloudy,16.32,54.17,11.49,1.76,No Event,0
T01912,Train,Station_17,Station_28,3.0,Cloudy,23.27,48.41,21.19,2.13,Festival,0
T01913,Train,Station_14,Station_18,-5.0,Clear,26.94,43.69,16.61,2.42,No Event,0
T01914,Metro,Station_14,Station_13,18.0,Cloudy,25.69,47.0,10.55,1.87,No Event,0
T01915,Train,Station_13,Station_37,2.0,Fog,19.93,55.58,13.66,,No Event,0
T01916,Metro,Station_7,Station_22,0.0,Clear,27.74,47.29,12.8,2.55,No Event,0
T01917,Train,Station_44,Station_12,1.0,Snow,8.11,55.14,20.54,14.94,No Event,0
T01918,Tram,Station_15,Station_2,6.0,Clear,22.51,55.76,12.87,1.72,Concert,0
T01919,Bus,Station_19,Station_37,14.0,Clear,23.44,47.14,17.19,2.41,Sports,0
T01920,Tram,Station_43,Station_7,-5.0,Clear,18.83,54.9,14.24,1.91,Protest,0
T01921,Bus,Station_47,Station_26,15.0,Rain,21.85,46.12,12.87,7.470000000000001,No Event,0
T01922,Metro,Station_44,Station_26,4.0,Fog,30.12,45.65,19.71,2.1,Sports,0
T01923,Tram,Station_35,Station_24,25.0,Storm,,53.46,35.87,32.01,Concert,0
T01924,Train,Station_17,Station_12,1.0,Cloudy,17.38,47.23,12.26,2.12,Parade,0
T01925,Bus,Station_35,Station_16,-3.0,Clear,27.03,53.73,,2.22,No Event,0
T01926,Bus,Station_19,Station_23,15.0,Storm,8.52,41.74,45.69,19.87,Parade,0
T01927,Tram,Station_20,Station_40,15.0,Rain,30.270000000000003,52.76,13.63,0.8899999999999999,Sports,0
T01928,Metro,Station_36,Station_9,20.0,Storm,6.260000000000002,53.64,57.93,18.6,Sports,0
T01929,Tram,Station_35,Station_32,-2.0,Clear,35.55,45.55,19.26,2.64,No Event,0
T01930,Metro,Station_32,Station_15,6.0,Snow,14.36,43.0,9.17,18.16,No Event,0
T01931,Metro,Station_48,Station_37,-4.0,Fog,21.73,63.05,11.53,2.31,No Event,0
T01932,Bus,Station_44,Station_13,46.0,Storm,4.32,,50.45,10.69,No Event,1
T01933,Tram,Station_40,Station_5,3.0,Clear,32.13,55.32,13.09,1.54,No Event,1
T01934,Tram,Station_24,Station_11,15.0,Clear,26.62,52.71,13.89,2.48,Parade,1
T01935,Metro,Station_17,Station_10,2.0,Cloudy,,57.81,13.81,2.46,No Event,1
T01936,Tram,Station_7,Station_13,17.0,Snow,-7.960000000000001,44.34,2.68,15.32,No Event,0
T01937,Train,Station_43,Station_41,-4.0,Cloudy,12.76,56.9,21.55,1.91,No Event,0
T01938,Train,Station_50,Station_46,3.0,Snow,9.09,,11.48,15.46,No Event,0
T01939,Tram,Station_1,Station_50,-2.0,Fog,21.4,48.86,14.11,2.54,No Event,0
T01940,Tram,Station_35,Station_15,-6.0,Cloudy,27.01,54.65,18.12,1.98,No Event,0
T01941,Metro,Station_32,Station_42,-9.0,Fog,23.74,58.63,15.18,1.9,No Event,0
T01942,Train,Station_36,Station_7,6.0,Rain,18.63,57.95,16.56,,Sports,0
T01943,Train,Station_13,Station_40,2.0,Rain,27.42,42.01,17.65,1.93,No Event,0
T01944,Bus,Station_6,Station_28,23.0,Snow,7.780000000000001,56.82,16.3,14.1,Festival,0
T01945,Metro,Station_14,Station_32,17.0,Snow,11.32,56.19,19.36,14.06,Parade,0
T01946,Bus,Station_37,Station_35,14.0,Cloudy,22.63,58.8,16.27,1.68,No Event,0
T01947,Train,Station_48,Station_15,-3.0,Rain,16.01,52.99,16.53,,Protest,0
T01948,Metro,Station_15,Station_48,9.0,Storm,16.759999999999998,45.45,42.510000000000005,34.14,No Event,0
T01949,Tram,Station_47,Station_36,15.0,Storm,15.469999999999999,50.78,43.230000000000004,12.85,No Event,0
T01950,Metro,Station_4,Station_21,13.0,Storm,10.73,50.2,48.06,15.98,No Event,0
T01951,Tram,Station_40,Station_6,-6.0,Rain,24.77,48.75,6.01,8.84,No Event,0
T01952,Tram,Station_16,Station_1,19.0,Storm,17.88,53.05,49.08,22.03,Parade,0
T01953,Metro,Station_28,Station_4,-8.0,Fog,34.7,54.92,15.41,1.96,No Event,0
T01954,Tram,Station_16,Station_11,-2.0,Clear,19.88,52.54,18.9,1.37,No Event,0
T01955,Bus,Station_4,Station_44,8.0,Snow,7.73,53.12,17.84,16.17,No Event,0
T01956,Train,Station_45,Station_26,-2.0,Cloudy,20.32,58.79,5.07,2.47,No Event,0
T01957,Tram,Station_26,Station_37,0.0,Fog,24.07,43.49,25.2,1.63,Festival,0
T01958,Bus,Station_28,Station_23,12.0,Storm,17.630000000000003,49.66,,16.71,No Event,0
T01959,Tram,Station_32,Station_29,-3.0,Clear,24.2,55.27,9.95,1.71,No Event,0
T01960,Train,Station_45,Station_21,-1.0,Cloudy,17.35,,13.2,1.78,No Event,0
T01961,Bus,Station_2,Station_48,-10.0,Fog,21.82,57.7,26.08,2.1,No Event,0
T01962,Train,Station_31,Station_45,-9.0,Cloudy,18.28,55.2,8.39,2.23,No Event,0
T01963,Train,Station_3,Station_45,8.0,Snow,2.8200000000000003,55.85,21.29,13.99,No Event,0
T01964,Bus,Station_8,Station_49,18.0,Rain,16.2,48.31,9.04,7.72,No Event,0
T01965,Bus,Station_24,Station_27,19.0,Storm,5.09,60.23,40.2,21.73,Protest,0
T01966,Bus,Station_15,Station_39,8.0,Fog,15.77,53.09,12.96,2.16,No Event,0
T01967,Metro,Station_43,Station_40,0.0,Fog,24.85,52.52,10.06,1.96,Protest,0
T01968,Bus,Station_31,Station_13,29.0,Clear,20.49,63.58,13.89,1.9,Parade,0
T01969,Bus,Station_9,Station_23,23.0,Clear,20.95,59.82,18.06,1.8,Festival,0
T01970,Bus,Station_39,Station_16,-12.0,Clear,27.88,43.13,10.34,3.02,No Event,0
